joint_pos_desired_1, joint_pos_1, joint_vel_desired_1, joint_vel_filtered_1, input torque_1_w.DOB[Nm], DOB Torque 1[Nm], DOB Torque 2[Nm], current_time
0.131489,0.189435,-0.122269,-0.12608,-85.1903,-170.434,23.0563,13.316
0.131,0.188939,-0.122229,-0.125131,-87.2419,-172.462,23.0563,13.32
0.130511,0.188449,-0.12219,-0.12399,-89.7383,-175.858,23.0563,13.324
0.130023,0.187963,-0.122151,-0.122895,-92.1354,-179.864,23.0563,13.328
0.129534,0.187485,-0.122111,-0.121365,-95.5311,-185.219,23.0562,13.332
0.129046,0.186993,-0.122072,-0.122051,-93.8815,-186.166,23.0563,13.336
0.128557,0.186515,-0.122032,-0.120935,-96.3387,-189.333,23.0563,13.34
0.128069,0.186061,-0.121993,-0.117666,-103.715,-198.197,23.0563,13.344
0.127582,0.18559,-0.121953,-0.117654,-103.68,-202.265,23.0563,13.348
0.127094,0.185117,-0.121914,-0.117917,-103.019,-203.868,23.0563,13.352
0.126606,0.184647,-0.121874,-0.117794,-103.235,-205.049,23.0563,13.356
0.126119,0.184165,-0.121834,-0.118954,-100.525,-202.97,23.0563,13.36
0.125632,0.183679,-0.121794,-0.120135,-97.7558,-199.347,23.0563,13.364
0.125144,0.183185,-0.121754,-0.12156,-94.4258,-194.312,23.0563,13.368
0.124658,0.182682,-0.121714,-0.123464,-89.9905,-187.449,23.0563,13.372
0.124171,0.182177,-0.121674,-0.124638,-87.2111,-181.35,23.0563,13.376
0.123684,0.181666,-0.121634,-0.126096,-83.7741,-174.833,23.0563,13.38
0.123198,0.181153,-0.121594,-0.127059,-81.4554,-169.276,23.0563,13.384
0.122711,0.180636,-0.121553,-0.128017,-79.1437,-164.135,23.0563,13.388
0.122225,0.180117,-0.121513,-0.128817,-77.1833,-159.575,23.0563,13.392
0.121739,0.179604,-0.121473,-0.128494,-77.7812,-157.858,23.0563,13.396
0.121253,0.179095,-0.121432,-0.12797,-78.8415,-157.898,23.0563,13.4
0.120768,0.178579,-0.121392,-0.128446,-77.6208,-156.582,23.0563,13.404
0.120282,0.178096,-0.121351,-0.124987,-85.3758,-163.743,23.0563,13.408
0.119797,0.177608,-0.121311,-0.123679,-88.2435,-169.726,23.0563,13.412
0.119312,0.177126,-0.12127,-0.122223,-91.4575,-175.945,23.0563,13.416
0.118827,0.176646,-0.121229,-0.121299,-93.4669,-181.053,23.0563,13.42
0.118342,0.176151,-0.121188,-0.122322,-91.0414,-181.241,23.0563,13.424
0.117857,0.175692,-0.121148,-0.119051,-98.4046,-188.979,23.0563,13.428
0.117373,0.175212,-0.121107,-0.11946,-97.3913,-191.446,23.0563,13.432
0.116888,0.174729,-0.121066,-0.119995,-96.0893,-191.627,23.0563,13.436
0.116404,0.174236,-0.121025,-0.121482,-92.6101,-188.392,23.0563,13.44
0.11592,0.173762,-0.120984,-0.12012,-95.6216,-189.994,23.0563,13.444
0.115436,0.173279,-0.120942,-0.120399,-94.8953,-189.823,23.0563,13.448
0.114953,0.172788,-0.120901,-0.121438,-92.436,-187.349,23.0563,13.452
0.114469,0.172279,-0.12086,-0.123972,-86.5553,-180.366,23.0563,13.456
0.113986,0.171799,-0.120819,-0.122271,-90.3232,-180.91,23.0563,13.46
0.113503,0.171302,-0.120777,-0.123092,-88.3472,-178.817,23.0562,13.464
0.11302,0.170807,-0.120736,-0.123471,-87.3729,-176.899,23.0563,13.468
0.112537,0.170305,-0.120694,-0.124334,-85.2912,-173.86,23.0563,13.472
0.112054,0.169807,-0.120653,-0.124392,-85.0424,-172.154,23.0563,13.476
0.111572,0.169311,-0.120611,-0.124231,-85.2889,-171.481,23.0563,13.48
0.111089,0.168816,-0.120569,-0.124027,-85.6365,-171.427,23.0563,13.484
0.110607,0.168322,-0.120528,-0.123837,-85.9532,-171.676,23.0563,13.488
0.110125,0.167835,-0.120486,-0.12281,-88.1801,-174.005,23.0563,13.492
0.109643,0.167353,-0.120444,-0.121856,-90.2477,-177.12,23.0563,13.496
0.109161,0.166873,-0.120402,-0.121057,-91.9663,-180.339,23.0563,13.5
0.10868,0.166393,-0.12036,-0.120498,-93.1422,-183.112,23.0563,13.504
0.108199,0.165914,-0.120318,-0.120149,-93.8421,-185.222,23.0563,13.508
0.107717,0.165436,-0.120276,-0.119878,-94.365,-186.839,23.0563,13.512
0.107236,0.164955,-0.120234,-0.120035,-93.9142,-187.229,23.0563,13.516
0.106755,0.164466,-0.120191,-0.121082,-91.4311,-185.012,23.0563,13.52
0.106275,0.163985,-0.120149,-0.120665,-92.2797,-184.905,23.0563,13.524
0.105794,0.1635,-0.120107,-0.12101,-91.3943,-183.866,23.0563,13.528
0.105314,0.163015,-0.120064,-0.121086,-91.1183,-183.111,23.0563,13.532
0.104834,0.162511,-0.120022,-0.123201,-86.1888,-177.792,23.0563,13.536
0.104354,0.162035,-0.119979,-0.12142,-90.1348,-179.332,23.0563,13.54
0.103874,0.161544,-0.119937,-0.121967,-88.7823,-178.396,23.0563,13.544
0.103394,0.161052,-0.119894,-0.122462,-87.542,-176.786,23.0563,13.548
0.102915,0.160546,-0.119851,-0.124273,-83.2967,-171.784,23.0562,13.552
0.102435,0.160073,-0.119808,-0.121555,-89.3719,-175.553,23.0562,13.556
0.101956,0.159582,-0.119766,-0.122118,-87.9784,-175.578,23.0563,13.56
0.101477,0.159095,-0.119723,-0.121894,-88.3782,-176.146,23.0563,13.564
0.100999,0.158607,-0.11968,-0.121961,-88.1134,-176.152,23.0563,13.568
0.10052,0.158111,-0.119637,-0.122919,-85.8136,-173.885,23.0563,13.572
0.100041,0.157642,-0.119594,-0.120304,-91.6618,-178.731,23.0563,13.576
0.0995632,0.157164,-0.119551,-0.120041,-92.1591,-181.27,23.0563,13.58
0.0990851,0.156677,-0.119507,-0.120701,-90.5517,-181.017,23.0563,13.584
0.0986071,0.156206,-0.119464,-0.119456,-93.2878,-183.792,23.0562,13.588
0.0981293,0.155745,-0.119421,-0.117574,-97.4838,-189.226,23.0562,13.592
0.0976517,0.155275,-0.119377,-0.117488,-97.5932,-191.887,23.0563,13.596
0.0971743,0.154804,-0.119334,-0.117632,-97.1778,-192.938,23.0563,13.6
0.0966971,0.154305,-0.119291,-0.12086,-89.7247,-186.114,23.0563,13.604
0.09622,0.153848,-0.119247,-0.117893,-96.3852,-189.813,23.0563,13.608
0.0957431,0.15337,-0.119203,-0.118625,-94.6251,-189.367,23.0563,13.612
0.0952664,0.152891,-0.11916,-0.119147,-93.3392,-188.029,23.0563,13.616
0.0947898,0.152411,-0.119116,-0.119437,-92.5787,-186.668,23.0563,13.62
0.0943134,0.151929,-0.119072,-0.119905,-91.409,-184.827,23.0563,13.624
0.0938372,0.151449,-0.119028,-0.119935,-91.2362,-183.761,23.0563,13.628
0.0933612,0.150957,-0.118984,-0.121371,-87.8521,-179.804,23.0563,13.632
0.0928854,0.150488,-0.118941,-0.119521,-91.9592,-182.09,23.0563,13.636
0.0924097,0.150005,-0.118897,-0.120105,-90.5224,-181.465,23.0563,13.64
0.0919342,0.149524,-0.118852,-0.120084,-90.4622,-181.218,23.0563,13.644
0.0914589,0.149041,-0.118808,-0.12038,-89.6798,-180.305,23.0563,13.648
0.0909837,0.148559,-0.118764,-0.120429,-89.4575,-179.663,23.0563,13.652
0.0905088,0.148076,-0.11872,-0.120648,-88.8462,-178.719,23.0563,13.656
0.090034,0.147589,-0.118676,-0.121154,-87.5794,-176.996,23.0563,13.66
0.0895594,0.147107,-0.118631,-0.120859,-88.1355,-176.736,23.0563,13.664
0.0890849,0.146622,-0.118587,-0.121002,-87.6933,-176.087,23.0563,13.668
0.0886107,0.146124,-0.118542,-0.12254,-84.0666,-172.148,23.0563,13.672
0.0881366,0.145658,-0.118498,-0.119902,-89.9603,-176.259,23.0563,13.676
0.0876627,0.145175,-0.118453,-0.120201,-89.1657,-177.091,23.0563,13.68
0.087189,0.144692,-0.118409,-0.120483,-88.41,-176.887,23.0563,13.684
0.0867154,0.14421,-0.118364,-0.120448,-88.3758,-176.823,23.0563,13.688
0.086242,0.14372,-0.118319,-0.12135,-86.2033,-174.618,23.0562,13.692
0.0857689,0.143233,-0.118274,-0.121543,-85.6396,-173.072,23.0562,13.696
0.0852959,0.142745,-0.118229,-0.121766,-85.0081,-171.643,23.0563,13.7
0.084823,0.142255,-0.118184,-0.122082,-84.1627,-170.075,23.0563,13.704
0.0843504,0.14177,-0.118139,-0.121797,-84.6861,-169.821,23.0563,13.708
0.0838779,0.141286,-0.118094,-0.121369,-85.5348,-170.47,23.0563,13.712
0.0834056,0.140805,-0.118049,-0.120902,-86.4782,-171.68,23.0563,13.716
0.0829335,0.140308,-0.118004,-0.122408,-82.9208,-168.689,23.0562,13.72
0.0824616,0.139842,-0.117959,-0.11979,-88.7636,-173.268,23.0562,13.724
0.0819898,0.139366,-0.117913,-0.11941,-89.5153,-175.913,23.0563,13.728
0.0815183,0.138875,-0.117868,-0.120926,-85.9424,-173.725,23.0563,13.732
0.0810469,0.138408,-0.117823,-0.119043,-90.1161,-177.082,23.0563,13.736
0.0805757,0.137928,-0.117777,-0.119418,-89.1511,-177.517,23.0563,13.74
0.0801047,0.137452,-0.117732,-0.119318,-89.2634,-177.978,23.0563,13.744
0.0796338,0.136965,-0.117686,-0.1203,-86.9104,-175.869,23.0563,13.748
0.0791632,0.136492,-0.117641,-0.119463,-88.6992,-176.748,23.0563,13.752
0.0786927,0.136019,-0.117595,-0.118921,-89.8195,-178.157,23.0562,13.756
0.0782224,0.135545,-0.117549,-0.118697,-90.2184,-179.215,23.0562,13.76
0.0777523,0.135073,-0.117503,-0.118381,-90.8291,-180.369,23.0563,13.764
0.0772824,0.134582,-0.117457,-0.120316,-86.3029,-176.415,23.0563,13.768
0.0768127,0.134104,-0.117411,-0.119933,-87.055,-175.474,23.0563,13.772
0.0763431,0.133641,-0.117365,-0.118108,-91.0992,-178.913,23.0563,13.776
0.0758737,0.133162,-0.117319,-0.118821,-89.362,-178.636,23.0563,13.78
0.0754046,0.132683,-0.117273,-0.119217,-88.3433,-177.656,23.0563,13.784
0.0749356,0.132205,-0.117227,-0.119437,-87.7235,-176.605,23.0563,13.788
0.0744667,0.13172,-0.117181,-0.120174,-85.9237,-174.29,23.0563,13.792
0.0739981,0.131227,-0.117135,-0.121543,-82.6758,-169.956,23.0563,13.796
0.0735297,0.13076,-0.117088,-0.119463,-87.2886,-172.523,23.0563,13.8
0.0730614,0.130275,-0.117042,-0.120226,-85.4253,-171.573,23.0563,13.804
0.0725933,0.129795,-0.116996,-0.120152,-85.4698,-171.296,23.0563,13.808
0.0721254,0.129312,-0.116949,-0.120417,-84.7378,-170.406,23.0563,13.812
0.0716577,0.128827,-0.116902,-0.120757,-83.835,-169.089,23.0563,13.816
0.0711902,0.128328,-0.116856,-0.122558,-79.595,-164.218,23.0563,13.82
0.0707229,0.127854,-0.116809,-0.120717,-83.651,-166.04,23.0563,13.824
0.0702558,0.12737,-0.116762,-0.120847,-83.2246,-166.174,23.0563,13.828
0.0697888,0.126887,-0.116716,-0.120765,-83.2784,-166.35,23.0563,13.832
0.069322,0.126408,-0.116669,-0.120412,-83.9501,-167.114,23.0563,13.836
0.0688554,0.125927,-0.116622,-0.120293,-84.091,-167.604,23.0563,13.84
0.068389,0.125451,-0.116575,-0.11969,-85.3379,-169.108,23.0563,13.844
0.0679228,0.124975,-0.116528,-0.119431,-85.8009,-170.268,23.0563,13.848
0.0674568,0.124502,-0.116481,-0.118904,-86.8788,-171.939,23.0563,13.852
0.066991,0.124021,-0.116434,-0.119455,-85.4978,-171.366,23.0562,13.856
0.0665254,0.12355,-0.116387,-0.118763,-86.9495,-172.653,23.0562,13.86
0.0660599,0.123076,-0.116339,-0.118571,-87.2657,-173.523,23.0563,13.864
0.0655946,0.122601,-0.116292,-0.118656,-86.9497,-173.655,23.0563,13.868
0.0651296,0.122119,-0.116245,-0.119471,-84.9672,-171.781,23.0563,13.872
0.0646647,0.121644,-0.116197,-0.119195,-85.4698,-171.463,23.0563,13.876
0.0642,0.121162,-0.11615,-0.119732,-84.1166,-169.877,23.0563,13.88
0.0637355,0.12068,-0.116102,-0.120146,-83.0415,-168.071,23.0563,13.884
0.0632712,0.12018,-0.116055,-0.122218,-78.1785,-162.324,23.0563,13.888
0.062807,0.119707,-0.116007,-0.120452,-82.0603,-163.554,23.0563,13.892
0.0623431,0.119222,-0.11596,-0.120891,-80.9212,-162.667,23.0563,13.896
0.0618794,0.118738,-0.115912,-0.120866,-80.8373,-162.216,23.0563,13.9
0.0614158,0.118249,-0.115864,-0.121544,-79.1513,-160.289,23.0563,13.904
0.0609525,0.117765,-0.115816,-0.121267,-79.6365,-159.892,23.0563,13.908
0.0604893,0.117281,-0.115768,-0.121114,-79.8427,-159.823,23.0563,13.912
0.0600263,0.1168,-0.11572,-0.12076,-80.5069,-160.426,23.0563,13.916
0.0595635,0.116321,-0.115672,-0.120333,-81.3395,-161.52,23.0563,13.92
0.0591009,0.115848,-0.115624,-0.119366,-83.4057,-164.102,23.0563,13.924
0.0586385,0.115377,-0.115576,-0.118714,-84.7602,-166.661,23.0563,13.928
0.0581763,0.114908,-0.115528,-0.118083,-86.0703,-169.242,23.0563,13.932
0.0577143,0.114439,-0.11548,-0.117694,-86.8317,-171.292,23.0563,13.936
0.0572525,0.113969,-0.115431,-0.117593,-86.938,-172.452,23.0563,13.94
0.0567909,0.1135,-0.115383,-0.11746,-87.1173,-173.264,23.0563,13.944
0.0563294,0.113027,-0.115335,-0.117732,-86.374,-172.952,23.0563,13.948
0.0558682,0.112536,-0.115286,-0.119994,-81.0865,-167.573,23.0563,13.952
0.0554071,0.112069,-0.115238,-0.118526,-84.2971,-168.384,23.0563,13.956
0.0549463,0.111585,-0.115189,-0.119629,-81.6477,-165.828,23.0563,13.96
0.0544856,0.111102,-0.11514,-0.120127,-80.3725,-163.427,23.0563,13.964
0.0540252,0.110618,-0.115092,-0.120519,-79.3358,-161.198,23.0563,13.968
0.0535649,0.110132,-0.115043,-0.121043,-77.9927,-158.732,23.0563,13.972
0.0531048,0.109654,-0.114994,-0.120337,-79.4552,-158.974,23.0563,13.976
0.0526449,0.109175,-0.114945,-0.120021,-80.0301,-159.521,23.0563,13.98
0.0521853,0.108698,-0.114896,-0.119692,-80.6368,-160.367,23.0563,13.984
0.0517258,0.108222,-0.114847,-0.119356,-81.262,-161.395,23.0563,13.988
0.0512665,0.107754,-0.114798,-0.118363,-83.3872,-164.023,23.0563,13.992
0.0508074,0.107286,-0.114749,-0.117734,-84.6866,-166.545,23.0563,13.996
0.0503485,0.106821,-0.1147,-0.11704,-86.1407,-169.257,23.0563,14
0.0498898,0.106356,-0.114651,-0.116692,-86.8068,-171.267,23.0563,14.004
0.0494313,0.105892,-0.114602,-0.116384,-87.3851,-172.888,23.0563,14.008
0.048973,0.105427,-0.114552,-0.116328,-87.3895,-173.729,23.0563,14.012
0.0485149,0.104972,-0.114503,-0.115183,-89.8772,-176.684,23.0563,14.016
0.0480569,0.104501,-0.114454,-0.11639,-87.0069,-175.178,23.0563,14.02
0.0475992,0.104042,-0.114404,-0.115679,-88.5055,-176.159,23.0563,14.024
0.0471417,0.103574,-0.114355,-0.116243,-87.097,-175.129,23.0563,14.028
0.0466844,0.103101,-0.114305,-0.117094,-85.0304,-172.647,23.0563,14.032
0.0462273,0.102626,-0.114255,-0.117874,-83.1202,-169.587,23.0563,14.036
0.0457703,0.102151,-0.114206,-0.118269,-82.083,-167.062,23.0563,14.04
0.0453136,0.101676,-0.114156,-0.118488,-81.4432,-165.135,23.0562,14.044
0.0448571,0.101201,-0.114106,-0.118572,-81.1116,-163.804,23.0562,14.048
0.0444008,0.100729,-0.114056,-0.118349,-81.4768,-163.467,23.0563,14.052
0.0439446,0.10026,-0.114007,-0.117765,-82.6686,-164.431,23.0563,14.056
0.0434887,0.0997923,-0.113957,-0.117441,-83.2714,-165.436,23.0563,14.06
0.043033,0.0993263,-0.113907,-0.11703,-84.0722,-166.729,23.0563,14.064
0.0425775,0.098864,-0.113857,-0.11638,-85.4223,-168.709,23.0562,14.068
0.0421221,0.0983817,-0.113806,-0.118245,-81.0364,-165.271,23.0562,14.072
0.041667,0.0979391,-0.113756,-0.114867,-88.6024,-171.417,23.0563,14.076
0.0412121,0.0974796,-0.113706,-0.114871,-88.4717,-173.859,23.0563,14.08
0.0407574,0.0970184,-0.113656,-0.115065,-87.9069,-174.665,23.0563,14.084
0.0403028,0.0965516,-0.113605,-0.115787,-86.1358,-173.404,23.0563,14.088
0.0398485,0.0960918,-0.113555,-0.11542,-86.8437,-173.609,23.0563,14.092
0.0393944,0.0956264,-0.113505,-0.115831,-85.7803,-172.58,23.0563,14.096
0.0389405,0.095161,-0.113454,-0.116059,-85.1302,-171.477,23.0563,14.1
0.0384868,0.094697,-0.113404,-0.116032,-85.0598,-170.866,23.0563,14.104
0.0380333,0.0942265,-0.113353,-0.116747,-83.2977,-168.772,23.0563,14.108
0.0375799,0.0937639,-0.113302,-0.116261,-84.2696,-168.777,23.0563,14.112
0.0371268,0.0933019,-0.113252,-0.115914,-84.9266,-169.328,23.0563,14.116
0.0366739,0.0928366,-0.113201,-0.116105,-84.3577,-168.993,23.0563,14.12
0.0362212,0.0923733,-0.11315,-0.115981,-84.5067,-169.018,23.0563,14.124
0.0357687,0.0919127,-0.113099,-0.115605,-85.2309,-169.74,23.0563,14.128
0.0353164,0.0914518,-0.113048,-0.115434,-85.4881,-170.318,23.0563,14.132
0.0348643,0.0909906,-0.112997,-0.115378,-85.4855,-170.608,23.0563,14.136
0.0344125,0.0905214,-0.112946,-0.11623,-83.411,-168.695,23.0563,14.14
0.0339608,0.0900778,-0.112895,-0.113862,-88.676,-173.128,23.0563,14.144
0.0335093,0.0896211,-0.112844,-0.114006,-88.2264,-174.556,23.0563,14.148
0.033058,0.0891647,-0.112793,-0.114047,-88.0084,-175.181,23.0563,14.152
0.032607,0.0886931,-0.112742,-0.115759,-83.9776,-171.521,23.0563,14.156
0.0321561,0.0882467,-0.11269,-0.113908,-88.0655,-174.025,23.0563,14.16
0.0317054,0.0877838,-0.112639,-0.114722,-86.0833,-172.978,23.0563,14.164
0.031255,0.0873184,-0.112588,-0.115443,-84.3079,-170.842,23.0563,14.168
0.0308047,0.0868478,-0.112536,-0.116419,-81.9447,-167.489,23.0563,14.172
0.0303547,0.0863814,-0.112485,-0.116501,-81.616,-165.56,23.0563,14.176
0.0299049,0.0859136,-0.112433,-0.1167,-81.0188,-163.928,23.0563,14.18
0.0294552,0.0854323,-0.112381,-0.118308,-77.2057,-159.274,23.0563,14.184
0.0290058,0.0849628,-0.11233,-0.117896,-77.9901,-157.898,23.0563,14.188
0.0285566,0.0845092,-0.112278,-0.115901,-82.3881,-161.444,23.0563,14.192
0.0281076,0.08405,-0.112226,-0.115407,-83.3743,-163.911,23.0563,14.196
0.0276588,0.0835926,-0.112174,-0.114941,-84.3002,-166.098,23.0563,14.2
0.0272102,0.0831214,-0.112123,-0.116217,-81.252,-164.162,23.0563,14.204
0.0267618,0.0826847,-0.112071,-0.113087,-88.2487,-170.423,23.0563,14.208
0.0263136,0.08223,-0.112019,-0.113345,-87.5366,-172.41,23.0563,14.212
0.0258657,0.081776,-0.111967,-0.113411,-87.2586,-173.316,23.0563,14.216
0.0254179,0.0813103,-0.111914,-0.114753,-84.0689,-170.66,23.0563,14.22
0.0249703,0.0808612,-0.111862,-0.113656,-86.4353,-171.906,23.0563,14.224
0.024523,0.0804117,-0.11181,-0.113085,-87.6083,-173.508,23.0563,14.228
0.0240759,0.0799591,-0.111758,-0.113113,-87.417,-174.076,23.0563,14.232
0.0236289,0.0795051,-0.111706,-0.113282,-86.9033,-173.899,23.0563,14.236
0.0231822,0.0790491,-0.111653,-0.113607,-86.0342,-172.989,23.0563,14.24
0.0227357,0.0785954,-0.111601,-0.113518,-86.1045,-172.65,23.0563,14.244
0.0222894,0.0781418,-0.111548,-0.113469,-86.0852,-172.435,23.0563,14.248
0.0218433,0.0776719,-0.111496,-0.115246,-81.8991,-168.13,23.0563,14.252
0.0213974,0.0772162,-0.111443,-0.114659,-83.0942,-167.4,23.0563,14.256
0.0209518,0.076774,-0.111391,-0.112836,-87.1138,-170.882,23.0563,14.26
0.0205063,0.076319,-0.111338,-0.113244,-86.0549,-171.31,23.0563,14.264
0.0200611,0.0758519,-0.111285,-0.114814,-82.3406,-167.95,23.0563,14.268
0.019616,0.0753917,-0.111233,-0.114918,-81.9596,-166.116,23.0563,14.272
0.0191712,0.0749553,-0.11118,-0.112327,-87.7272,-170.908,23.0563,14.276
0.0187266,0.0745069,-0.111127,-0.112232,-87.8181,-173.02,23.0563,14.28
0.0182822,0.0740564,-0.111074,-0.112409,-87.2866,-173.651,23.0563,14.284
0.017838,0.0735955,-0.111021,-0.113659,-84.3053,-171.079,23.0563,14.288
0.017394,0.0731591,-0.110968,-0.111628,-88.8022,-174.48,23.0563,14.292
0.0169503,0.0727114,-0.110915,-0.111766,-88.3615,-175.428,23.0563,14.296
0.0165067,0.0722564,-0.110862,-0.112649,-86.2205,-173.862,23.0563,14.3
0.0160634,0.0718145,-0.110808,-0.111681,-88.2972,-175.308,23.0563,14.304
0.0156202,0.071365,-0.110755,-0.111988,-87.471,-175.053,23.0563,14.308
0.0151773,0.0709124,-0.110702,-0.112504,-86.1649,-173.697,23.0563,14.312
0.0147346,0.0704557,-0.110649,-0.113251,-84.3271,-171.251,23.0563,14.316
0.0142921,0.0700086,-0.110595,-0.112591,-85.6943,-171.465,23.0563,14.32
0.0138499,0.0695608,-0.110542,-0.112301,-86.2212,-171.958,23.0563,14.324
0.0134078,0.0691107,-0.110488,-0.112409,-85.8424,-171.794,23.0563,14.328
0.012966,0.0686643,-0.110435,-0.112047,-86.5353,-172.439,23.0563,14.332
0.0125243,0.0682158,-0.110381,-0.112076,-86.3371,-172.521,23.0563,14.336
0.0120829,0.067766,-0.110327,-0.112245,-85.8171,-172.069,23.0563,14.34
0.0116417,0.0673176,-0.110274,-0.112186,-85.8181,-171.877,23.0563,14.344
0.0112007,0.0668684,-0.11022,-0.11223,-85.5836,-171.535,23.0563,14.348
0.0107599,0.0664203,-0.110166,-0.112139,-85.6557,-171.444,23.0563,14.352
0.0103194,0.0659574,-0.110112,-0.113739,-81.8693,-167.598,23.0563,14.356
0.00987904,0.065512,-0.110058,-0.11267,-84.1621,-168.176,23.0563,14.36
0.00943892,0.0650684,-0.110005,-0.111885,-85.8154,-169.895,23.0563,14.364
0.00899901,0.0646189,-0.109951,-0.112101,-85.1875,-170.039,23.0563,14.368
0.00855931,0.0641791,-0.109896,-0.111146,-87.2295,-172.231,23.0563,14.372
0.00811984,0.0637362,-0.109842,-0.110961,-87.5206,-173.512,23.0563,14.376
0.00768057,0.0632967,-0.109788,-0.110474,-88.5007,-175.172,23.0563,14.38
0.00724153,0.0628576,-0.109734,-0.110166,-89.0777,-176.562,23.0563,14.384
0.0068027,0.0624147,-0.10968,-0.110416,-88.3795,-176.572,23.0563,14.388
0.00636409,0.0619725,-0.109625,-0.110479,-88.1088,-176.384,23.0563,14.392
0.0059257,0.0615323,-0.109571,-0.110283,-88.4261,-176.628,23.0563,14.396
0.00548752,0.061087,-0.109517,-0.110751,-87.232,-175.533,23.0563,14.4
0.00504957,0.060633,-0.109462,-0.11197,-84.3184,-172.144,23.0563,14.404
0.00461183,0.0602008,-0.109408,-0.110229,-88.1511,-174.419,23.0563,14.408
0.00417431,0.0597554,-0.109353,-0.11072,-86.9004,-174.005,23.0563,14.412
0.003737,0.0593118,-0.109298,-0.110801,-86.5825,-173.596,23.0563,14.416
0.00329992,0.0588606,-0.109244,-0.111691,-84.4189,-171.241,23.0563,14.42
0.00286305,0.0584098,-0.109189,-0.112147,-83.2387,-168.992,23.0563,14.424
0.0024264,0.0579582,-0.109134,-0.112477,-82.3422,-166.978,23.0563,14.428
0.00198998,0.0575025,-0.10908,-0.113121,-80.7266,-164.343,23.0563,14.432
0.00155377,0.0570264,-0.109025,-0.115743,-74.5916,-156.922,23.0563,14.436
0.00111778,0.05658,-0.10897,-0.113899,-78.6317,-157.524,23.0563,14.44
0.000682011,0.0561192,-0.108915,-0.114487,-77.134,-155.91,23.0563,14.444
0.000246462,0.0556562,-0.10886,-0.115044,-75.7025,-153.749,23.0563,14.448
-0.000188867,0.0551901,-0.108805,-0.115698,-74.0433,-151.048,23.0563,14.452
-0.000623975,0.0547303,-0.10875,-0.115371,-74.6201,-150.308,23.0563,14.456
-0.00105886,0.0542646,-0.108694,-0.115842,-73.3776,-148.591,23.0563,14.46
-0.00149353,0.0538013,-0.108639,-0.115835,-73.2223,-147.62,23.0563,14.464
-0.00192798,0.0533269,-0.108584,-0.117059,-70.2563,-144.131,23.0563,14.468
-0.0023622,0.0528847,-0.108529,-0.114169,-76.6697,-148.937,23.0563,14.472
-0.00279621,0.0524383,-0.108473,-0.113025,-79.1196,-153.344,23.0563,14.476
-0.00322999,0.0520002,-0.108418,-0.111467,-82.5177,-158.918,23.0563,14.48
-0.00366355,0.0515552,-0.108362,-0.11137,-82.5943,-161.714,23.0563,14.484
-0.00409689,0.0511489,-0.108307,-0.107016,-92.3825,-173.048,23.0563,14.488
-0.00453,0.0507354,-0.108251,-0.105404,-95.944,-181.818,23.0563,14.492
-0.0049629,0.0503315,-0.108196,-0.103433,-100.333,-190.683,23.0562,14.496
-0.00539557,0.0499273,-0.10814,-0.102377,-102.648,-197.435,23.0562,14.5
-0.00582802,0.0495223,-0.108084,-0.101867,-103.723,-202.004,23.0563,14.504
-0.00626024,0.0491112,-0.108029,-0.102274,-102.706,-203.406,23.0563,14.508
-0.00669225,0.0486939,-0.107973,-0.103192,-100.524,-202.115,23.0563,14.512
-0.00712402,0.0482693,-0.107917,-0.104507,-97.4254,-198.541,23.0563,14.516
-0.00755558,0.0478374,-0.107861,-0.106045,-93.8131,-193.288,23.0563,14.52
-0.00798691,0.047399,-0.107805,-0.107628,-90.085,-187.043,23.0563,14.524
-0.00841802,0.046955,-0.107749,-0.109122,-86.5504,-180.453,23.0563,14.528
-0.0088489,0.046501,-0.107693,-0.111065,-81.9805,-172.615,23.0563,14.532
